City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Bluff,-46.6,168.3333,62.01,46,100,8.01,NZ,2021-03-04 06:38:28
1,Dikson,73.5069,80.5464,-26.12,83,3,12.64,RU,2021-03-04 06:38:29
2,Waipawa,-41.4122,175.5153,66.2,63,31,17.27,NZ,2021-03-04 06:38:29
3,Udachnyy,66.4167,112.4,-18.6,79,0,5.7,RU,2021-03-04 06:38:29
4,Punta Arenas,-53.15,-70.9167,50.0,76,0,17.27,CL,2021-03-04 06:38:30
5,College,64.8569,-147.8028,-2.0,77,90,2.06,US,2021-03-04 06:38:30
6,Gushikawa,26.3544,127.8686,73.4,68,90,16.11,JP,2021-03-04 06:38:30
7,Hithadhoo,-0.6,73.0833,83.26,59,0,7.9,MV,2021-03-04 06:38:31
8,Rawson,-43.3002,-65.1023,60.39,84,87,15.73,AR,2021-03-04 06:38:31
9,Constitucion,-35.3333,-72.4167,62.69,60,0,7.14,CL,2021-03-04 06:36:13
10,New Norfolk,-42.7826,147.0587,64.4,36,0,21.85,AU,2021-03-04 06:38:32
11,Guantanamo,20.1444,-75.2092,77.0,78,90,3.44,CU,2021-03-04 06:38:32
12,Provideniya,64.3833,-173.3,1.4,71,90,17.9,RU,2021-03-04 06:38:32
13,Meulaboh,4.1363,96.1285,86.52,68,8,7.31,ID,2021-03-04 06:38:32
14,Paka,4.6374,103.4368,86.0,79,40,9.22,MY,2021-03-04 06:37:23
15,Rikitea,-23.1203,-134.9692,80.15,79,16,8.16,PF,2021-03-04 06:38:33
16,Rio Pomba,-21.2747,-43.1792,63.0,95,100,1.01,BR,2021-03-04 06:38:33
17,Berdigestyakh,62.0989,126.6992,-19.41,84,100,9.26,RU,2021-03-04 06:38:33
18,Mataura,-46.1927,168.8643,62.01,46,98,8.01,NZ,2021-03-04 06:38:34
19,Butaritari,3.0707,172.7902,81.41,81,16,17.9,KI,2021-03-04 06:38:34
20,Tuktoyaktuk,69.4541,-133.0374,-25.6,68,1,4.05,CA,2021-03-04 06:38:34
21,Xam Nua,20.4197,104.0439,82.99,44,2,3.8,LA,2021-03-04 06:38:34
22,Ous,60.9058,61.5186,23.61,83,34,6.44,RU,2021-03-04 06:38:35
23,Avarua,-21.2078,-159.775,80.6,83,68,1.14,CK,2021-03-04 06:34:35
24,Puerto Ayora,-0.7393,-90.3518,75.0,96,5,0.63,EC,2021-03-04 06:38:35
25,Vaini,-21.2,-175.2,80.6,83,75,9.22,TO,2021-03-04 06:38:35
26,Marshfield,44.6689,-90.1718,32.0,64,90,6.91,US,2021-03-04 06:38:35
27,Pangnirtung,66.1451,-65.7125,10.38,85,100,2.24,CA,2021-03-04 06:38:36
28,Klaksvik,62.2266,-6.589,24.8,93,62,6.38,FO,2021-03-04 06:38:36
29,Tabory,58.5198,64.5495,25.16,97,100,6.11,RU,2021-03-04 06:38:36
30,Puri,19.8,85.85,91.4,38,0,4.47,IN,2021-03-04 06:38:36
31,Cherskiy,68.75,161.3,-6.79,91,100,2.93,RU,2021-03-04 06:38:37
32,Paamiut,61.994,-49.6678,43.02,48,100,15.86,GL,2021-03-04 06:38:37
33,Surt,31.2089,16.5887,56.62,69,0,14.85,LY,2021-03-04 06:38:37
34,Estelle,29.8458,-90.1067,53.6,100,1,4.61,US,2021-03-04 06:38:38
35,Cayenne,4.9333,-52.3333,79.0,94,90,4.61,GF,2021-03-04 06:38:38
36,Mahebourg,-20.4081,57.7,84.2,65,40,9.22,MU,2021-03-04 06:38:38
37,Plymouth,41.8334,-70.8328,39.2,56,90,4.61,US,2021-03-04 06:36:36
38,Palmer,42.1584,-72.3287,37.4,60,90,3.44,US,2021-03-04 06:38:39
39,Takoradi,4.8845,-1.7554,79.92,89,98,9.19,GH,2021-03-04 06:38:39
40,Esperance,-33.8667,121.9,68.0,88,90,14.97,AU,2021-03-04 06:38:39
41,Souillac,-20.5167,57.5167,84.2,65,40,9.22,MU,2021-03-04 06:38:39
42,Sobolevo,54.4299,31.8996,30.47,97,100,11.52,RU,2021-03-04 06:38:40
43,Husavik,66.0449,-17.3389,35.6,80,0,12.8,IS,2021-03-04 06:38:40
44,Uchaly,54.2996,59.4521,20.88,75,1,13.04,RU,2021-03-04 06:38:40
45,East London,-33.0153,27.9116,71.6,83,75,5.75,ZA,2021-03-04 06:38:40
46,Bredasdorp,-34.5322,20.0403,66.2,94,96,5.75,ZA,2021-03-04 06:38:41
47,Sitka,57.0531,-135.33,35.6,93,90,6.91,US,2021-03-04 06:38:41
48,Anloga,5.7947,0.8973,82.4,89,20,9.22,GH,2021-03-04 06:38:41
49,Pingxiang,27.6167,113.85,60.35,70,87,3.96,CN,2021-03-04 06:38:42
50,Nome,64.5011,-165.4064,-2.2,71,1,9.22,US,2021-03-04 06:38:42
51,Saint George,37.1041,-113.5841,48.0,71,90,11.5,US,2021-03-04 06:38:43
52,Mount Gambier,-37.8333,140.7667,64.4,68,90,17.27,AU,2021-03-04 06:38:43
53,Ushuaia,-54.8,-68.3,46.4,87,0,5.75,AR,2021-03-04 06:38:39
54,Kruisfontein,-34.0033,24.7314,66.99,86,0,1.01,ZA,2021-03-04 06:38:43
55,Jamestown,42.097,-79.2353,34.0,98,90,9.35,US,2021-03-04 06:34:32
56,Busselton,-33.65,115.3333,79.0,71,12,1.01,AU,2021-03-04 06:38:44
57,Prudentopolis,-25.2131,-50.9778,62.15,98,58,0.27,BR,2021-03-04 06:38:44
58,Qaanaaq,77.484,-69.3632,-20.92,77,100,10.58,GL,2021-03-04 06:38:44
59,Kaitangata,-46.2817,169.8464,57.99,75,30,3.0,NZ,2021-03-04 06:38:44
60,Lewistown,40.5992,-77.5714,39.2,70,1,4.61,US,2021-03-04 06:38:45
61,Bethel,41.3712,-73.414,32.0,80,1,3.44,US,2021-03-04 06:38:45
62,Atuona,-9.8,-139.0333,80.31,70,60,8.5,PF,2021-03-04 06:38:45
63,Seabra,-12.4186,-41.7703,61.38,94,54,2.82,BR,2021-03-04 06:38:46
64,Mehamn,71.0357,27.8492,24.8,93,75,25.32,NO,2021-03-04 06:38:46
65,Barrow,71.2906,-156.7887,-20.2,69,1,4.61,US,2021-03-04 06:37:20
66,Mason City,43.1536,-93.201,30.0,86,1,3.44,US,2021-03-04 06:38:46
67,Svetlyy,54.675,20.1347,35.6,93,75,8.95,RU,2021-03-04 06:38:47
68,Ilulissat,69.2167,-51.1,26.6,80,100,14.97,GL,2021-03-04 06:38:47
69,Zeya,53.75,127.2667,2.77,81,100,9.64,RU,2021-03-04 06:38:47
70,Hilo,19.7297,-155.09,69.8,64,90,6.91,US,2021-03-04 06:38:48
71,Rocha,-34.4833,-54.3333,67.66,95,22,4.65,UY,2021-03-04 06:38:48
72,Hobart,-42.8794,147.3294,64.4,36,0,21.85,AU,2021-03-04 06:38:48
73,Gao,16.6362,1.637,77.04,18,12,11.32,ML,2021-03-04 06:38:48
74,Vawkavysk,53.1561,24.4513,32.0,100,90,8.95,BY,2021-03-04 06:38:49
75,Gizo,-8.103,156.8419,83.41,75,100,20.78,SB,2021-03-04 06:38:49
76,Nikolskoye,59.7035,30.7861,27.0,86,40,8.95,RU,2021-03-04 06:38:49
77,Torbay,47.6666,-52.7314,21.99,86,90,19.57,CA,2021-03-04 06:36:03
78,Mar Del Plata,-38.0023,-57.5575,70.0,94,0,11.56,AR,2021-03-04 06:38:50
79,Port Augusta,-32.5,137.7667,88.0,31,0,18.41,AU,2021-03-04 06:38:50
80,Ponta Do Sol,32.6667,-17.1,59.0,81,92,1.99,PT,2021-03-04 06:38:50
81,Vestmannaeyjar,63.4427,-20.2734,38.57,77,100,8.57,IS,2021-03-04 06:38:51
82,Hermanus,-34.4187,19.2345,64.99,94,96,1.01,ZA,2021-03-04 06:38:51
83,Montepuez,-13.1256,38.9997,70.84,92,100,9.48,MZ,2021-03-04 06:38:51
84,Aksu,41.1231,80.2644,53.53,39,24,3.33,CN,2021-03-04 06:38:51
85,Hami,42.8,93.45,49.68,43,1,5.3,CN,2021-03-04 06:38:52
86,Cape Town,-33.9258,18.4232,68.0,88,75,16.11,ZA,2021-03-04 06:38:52
87,Douentza,14.9951,-2.9517,71.56,22,0,2.71,ML,2021-03-04 06:38:52
88,Tessalit,20.1986,1.0114,67.15,20,99,10.85,ML,2021-03-04 06:38:53
89,Lata,40.1629,-8.3327,55.0,89,100,2.33,PT,2021-03-04 06:38:53
90,Russell,32.3502,-85.1999,50.0,93,1,5.1,US,2021-03-04 06:38:53
91,Mount Isa,-20.7333,139.5,98.6,12,41,23.02,AU,2021-03-04 06:38:53
92,Nalut,30.3333,10.85,55.45,42,74,27.22,LY,2021-03-04 06:38:53
93,Hit,33.6416,42.8251,68.95,26,69,17.56,IQ,2021-03-04 06:38:54
94,Mersing,2.4312,103.8405,89.6,70,40,9.22,MY,2021-03-04 06:36:09
95,Port Alfred,-33.5906,26.891,73.0,89,100,3.0,ZA,2021-03-04 06:38:55
96,Georgetown,5.4112,100.3354,91.4,62,20,9.22,MY,2021-03-04 06:36:33
97,Vao,-22.6667,167.4833,78.76,87,100,17.96,NC,2021-03-04 06:38:55
98,Bereda,43.2686,-7.5406,46.0,100,100,1.01,ES,2021-03-04 06:38:55
99,Carnarvon,-24.8667,113.6333,80.6,69,30,12.66,AU,2021-03-04 06:38:56
100,Voyvozh,62.892,54.9635,12.83,92,100,5.23,RU,2021-03-04 06:38:56
101,Kankaanpaa,61.8,22.4167,26.6,80,0,6.91,FI,2021-03-04 06:38:56
102,Zabid,14.1951,43.3152,81.81,60,0,4.27,YE,2021-03-04 06:38:56
103,Los Llanos De Aridane,28.6585,-17.9182,60.8,67,20,6.91,ES,2021-03-04 06:38:57
104,Khandagayty,50.7333,92.05,15.51,93,100,4.5,RU,2021-03-04 06:38:57
105,Namatanai,-3.6667,152.4333,81.18,79,89,7.23,PG,2021-03-04 06:38:57
106,Wanaka,-44.7,169.15,54.27,52,36,9.26,NZ,2021-03-04 06:38:57
107,Mujiayingzi,42.1167,118.7833,56.57,31,0,16.55,CN,2021-03-04 06:38:57
108,Wajima,37.4,136.9,55.4,54,75,12.66,JP,2021-03-04 06:38:57
109,Pemangkat,1.1667,108.9667,84.09,72,87,10.27,ID,2021-03-04 06:38:58
110,Port Elizabeth,-33.918,25.5701,69.8,83,75,9.22,ZA,2021-03-04 06:38:58
111,Khatanga,71.9667,102.5,-26.97,82,0,8.28,RU,2021-03-04 06:38:58
112,Arawa,-6.2132,155.5367,80.15,77,100,6.73,PG,2021-03-04 06:38:59
113,San Policarpo,12.1791,125.5072,80.02,84,7,13.62,PH,2021-03-04 06:38:59
114,Merauke,-8.4667,140.3333,83.17,77,100,8.12,ID,2021-03-04 06:38:59
115,Albany,42.6001,-73.9662,36.0,75,75,9.22,US,2021-03-04 06:34:33
116,Asau,46.4333,26.4,46.99,39,39,6.98,RO,2021-03-04 06:38:59
117,Kapaa,22.0752,-159.319,71.6,73,90,21.85,US,2021-03-04 06:39:00
118,Sisimiut,66.9395,-53.6735,24.48,68,100,10.63,GL,2021-03-04 06:39:00
119,Tiksi,71.6872,128.8694,-17.28,98,100,6.31,RU,2021-03-04 06:39:00
120,Sao Joao Da Barra,-21.6403,-41.0511,74.35,89,97,11.41,BR,2021-03-04 06:39:00
121,Camacupa,-12.0167,17.4833,67.68,79,90,3.83,AO,2021-03-04 06:39:01
122,Matara,5.9485,80.5353,86.34,52,0,11.18,LK,2021-03-04 06:39:01
123,Banda Aceh,5.5577,95.3222,88.14,61,27,6.55,ID,2021-03-04 06:39:01
124,Cap Malheureux,-19.9842,57.6142,84.99,63,13,7.0,MU,2021-03-04 06:39:02
125,Salalah,17.0151,54.0924,80.6,65,0,2.3,OM,2021-03-04 06:34:27
126,Sao Filipe,14.8961,-24.4956,69.71,77,50,9.73,CV,2021-03-04 06:39:02
127,Baghdad,33.3406,44.4009,66.2,42,75,12.66,IQ,2021-03-04 06:35:18
128,Izumo,35.3667,132.7667,59.0,47,75,6.91,JP,2021-03-04 06:39:03
129,Mana,5.6592,-53.7767,76.08,88,96,10.2,GF,2021-03-04 06:39:03
130,Hailar,49.2,119.7,11.32,67,64,15.3,CN,2021-03-04 06:39:03
131,Luderitz,-26.6481,15.1594,72.72,50,1,11.61,NA,2021-03-04 06:39:03
132,Peniche,39.3558,-9.3811,59.0,86,100,8.01,PT,2021-03-04 06:39:03
133,Sao Jose Da Coroa Grande,-8.8978,-35.1478,76.68,84,2,7.14,BR,2021-03-04 06:39:04
134,Castro,-24.7911,-50.0119,61.2,96,77,3.91,BR,2021-03-04 06:39:04
135,Shingu,33.7333,135.9833,57.2,67,75,9.22,JP,2021-03-04 06:39:05
136,Leningradskiy,69.3833,178.4167,-9.02,86,100,33.96,RU,2021-03-04 06:39:05
137,Fukuchiyama,35.3,135.1167,59.0,47,75,14.97,JP,2021-03-04 06:39:05
138,San Patricio,28.017,-97.5169,55.0,82,40,6.91,US,2021-03-04 06:39:05
139,Tabou,4.423,-7.3528,78.53,91,80,8.05,CI,2021-03-04 06:39:05
140,Klyuchi,52.2667,79.1667,26.29,95,100,18.39,RU,2021-03-04 06:39:06
141,Ayna,-12.65,-73.9167,58.35,80,100,1.01,PE,2021-03-04 06:39:06
142,Kargil,34.5667,76.1,20.5,84,17,1.21,IN,2021-03-04 06:39:07
143,Norman Wells,65.282,-126.8329,-25.6,75,1,3.44,CA,2021-03-04 06:39:07
144,Burpengary,-27.1575,152.9576,75.99,74,29,1.99,AU,2021-03-04 06:38:55
145,Kachug,53.9606,105.8817,-2.2,80,60,1.81,RU,2021-03-04 06:39:07
146,Richards Bay,-28.783,32.0377,79.16,68,0,1.1,ZA,2021-03-04 06:39:08
147,Ayan,56.45,138.1667,-3.3,77,0,10.27,RU,2021-03-04 06:39:08
148,Disna,55.568,28.1971,32.79,94,100,10.6,BY,2021-03-04 06:39:08
149,Yumen,40.2833,97.2,45.84,44,100,5.97,CN,2021-03-04 06:39:08
150,Assiniboia,49.6334,-105.9845,33.8,69,0,6.91,CA,2021-03-04 06:39:09
151,Yulara,-25.2406,130.9889,102.2,11,97,10.36,AU,2021-03-04 06:39:09
152,Pitea,65.3172,21.4794,21.2,79,0,11.5,SE,2021-03-04 06:39:09
153,Nanortalik,60.1432,-45.2371,38.88,75,100,24.72,GL,2021-03-04 06:39:10
154,Thompson,55.7435,-97.8558,-0.4,92,1,2.3,CA,2021-03-04 06:39:10
155,Kavieng,-2.5744,150.7967,83.55,73,60,14.43,PG,2021-03-04 06:39:10
156,Vyselki,45.5794,39.6597,40.44,68,0,10.36,RU,2021-03-04 06:39:10
157,Pasni,25.2631,63.471,80.28,48,0,8.68,PK,2021-03-04 06:39:11
158,Victoria,22.2855,114.1577,66.99,89,100,1.99,HK,2021-03-04 06:36:14
159,Tuatapere,-46.1333,167.6833,62.01,46,100,8.01,NZ,2021-03-04 06:39:11
160,Iqaluit,63.7506,-68.5145,-0.4,71,90,27.63,CA,2021-03-04 06:39:12
161,Praia Da Vitoria,38.7333,-27.0667,60.01,72,40,18.68,PT,2021-03-04 06:39:12
162,Puerto Escondido,15.85,-97.0667,77.63,64,0,5.7,MX,2021-03-04 06:39:12
163,Olinda,-8.0089,-34.8553,78.8,69,75,10.36,BR,2021-03-04 06:39:12
164,Znamenka,52.4167,41.4311,30.74,97,86,19.04,RU,2021-03-04 06:39:13
165,Springdale,36.1867,-94.1288,44.6,56,1,4.74,US,2021-03-04 06:39:13
166,Kismayo,-0.3582,42.5454,83.71,63,0,18.03,SO,2021-03-04 06:39:13
167,Cabo San Lucas,22.8909,-109.9124,68.0,36,10,11.01,MX,2021-03-04 06:39:13
168,Port Hawkesbury,45.6169,-61.3485,26.6,50,1,21.85,CA,2021-03-04 06:35:04
169,Codrington,-38.2667,141.9667,63.54,74,100,15.55,AU,2021-03-04 06:39:15
170,Bengkulu,-3.8004,102.2655,85.14,69,100,7.83,ID,2021-03-04 06:39:15
171,Ovalle,-30.5983,-71.2003,59.31,85,0,1.99,CL,2021-03-04 06:34:30
172,Esteli,13.0919,-86.3538,64.18,93,33,4.92,NI,2021-03-04 06:39:15
173,Plouzane,48.3833,-4.6167,46.4,100,90,4.61,FR,2021-03-04 06:39:15
174,Vanimo,-2.6741,141.3028,83.01,76,100,12.24,PG,2021-03-04 06:39:16
175,Marystown,47.1666,-55.1483,26.35,88,75,21.77,CA,2021-03-04 06:39:16
176,Guerrero Negro,27.9769,-114.0611,58.6,79,100,9.31,MX,2021-03-04 06:39:16
177,Dharchula,29.85,80.5333,73.47,20,31,7.02,IN,2021-03-04 06:39:16
178,La Rioja,42.25,-2.5,48.0,100,90,3.83,ES,2021-03-04 06:39:16
179,Krasnyy Yar,46.5331,48.3456,33.8,75,0,15.66,RU,2021-03-04 06:39:17
180,Bilibino,68.0546,166.4372,-0.6,96,100,9.24,RU,2021-03-04 06:39:17
181,Saint-Junien,45.8833,0.9,46.99,75,75,2.3,FR,2021-03-04 06:39:17
182,Chuy,-33.6971,-53.4616,70.56,93,23,7.87,UY,2021-03-04 06:39:18
183,Coihaique,-45.5752,-72.0662,50.0,87,20,5.75,CL,2021-03-04 06:39:18
184,Ganzhou,28.8184,115.4327,62.08,61,0,4.25,CN,2021-03-04 06:39:18
185,Asfi,32.2994,-9.2372,58.66,84,100,2.98,MA,2021-03-04 06:39:18
186,Ofaqim,31.3141,34.6203,48.99,100,100,4.0,IL,2021-03-04 06:39:19
187,Chara,56.9064,118.2631,-11.04,73,99,0.38,RU,2021-03-04 06:39:19
188,Shirokiy,49.758,129.523,25.99,96,100,5.77,RU,2021-03-04 06:39:20
189,Geraldton,-28.7667,114.6,84.2,54,75,16.11,AU,2021-03-04 06:38:55
190,Tongren,27.7172,109.1853,59.25,60,100,4.07,CN,2021-03-04 06:39:20
191,Comodoro Rivadavia,-45.8667,-67.5,60.8,82,75,6.91,AR,2021-03-04 06:35:20
192,Grindavik,63.8424,-22.4338,37.4,100,75,16.11,IS,2021-03-04 06:39:20
193,Beloeil,45.5668,-73.1992,26.6,58,90,11.5,CA,2021-03-04 06:39:21
194,Dicabisagan,17.0818,122.4157,80.42,76,24,4.54,PH,2021-03-04 06:39:21
195,Hamilton,39.1834,-84.5333,43.0,70,1,4.61,US,2021-03-04 06:39:21
196,Nogales,31.3086,-110.9422,50.0,57,1,5.75,MX,2021-03-04 06:39:21
197,Narasannapeta,18.4167,84.05,91.24,29,0,11.72,IN,2021-03-04 06:39:22
198,Tahoua,14.8888,5.2692,71.6,16,0,4.61,NE,2021-03-04 06:39:22
199,Marquette,46.5333,-87.6335,25.0,80,83,7.14,US,2021-03-04 06:39:22
200,Mae Hong Son,19.3003,97.9685,95.0,31,20,3.44,TH,2021-03-04 06:39:22
201,Narsaq,60.9167,-46.05,48.2,34,75,47.18,GL,2021-03-04 06:39:23
202,Porto Velho,-8.7619,-63.9039,75.2,94,75,2.3,BR,2021-03-04 06:39:23
203,Inhambane,-23.865,35.3833,82.4,74,40,6.91,MZ,2021-03-04 06:39:23
204,Dingle,10.9995,122.6711,84.72,70,23,14.5,PH,2021-03-04 06:39:23
205,Menongue,-14.6585,17.691,67.84,81,100,6.87,AO,2021-03-04 06:39:24
206,Saint-Philippe,-21.3585,55.7679,86.0,62,0,5.75,RE,2021-03-04 06:39:24
207,Digboi,27.3833,95.6333,80.6,44,20,4.61,IN,2021-03-04 06:39:24
208,Naze,28.3667,129.4833,69.8,64,75,14.97,JP,2021-03-04 06:39:24
209,Jasper,37.2001,-94.3502,48.0,53,1,8.05,US,2021-03-04 06:39:24
210,Tual,-5.6667,132.75,83.55,73,100,16.6,ID,2021-03-04 06:39:25
211,Severo-Kurilsk,50.6789,156.125,25.75,93,73,34.94,RU,2021-03-04 06:39:25
212,Rabo De Peixe,37.8,-25.5833,59.0,100,75,13.8,PT,2021-03-04 06:39:25
213,Saint-Francois,46.4154,3.9054,30.2,100,40,2.3,FR,2021-03-04 06:39:25
214,Emerald,-23.5333,148.1667,91.4,35,40,14.97,AU,2021-03-04 06:39:26
215,Hindaun,26.7167,77.0167,91.38,11,0,3.11,IN,2021-03-04 06:39:26
216,Clyde River,70.4692,-68.5914,-22.0,76,1,3.44,CA,2021-03-04 06:39:26
217,Sorong,-0.8833,131.25,83.55,75,99,9.66,ID,2021-03-04 06:39:26
218,Ust-Kuyga,70.0167,135.6,-14.06,86,100,8.46,RU,2021-03-04 06:39:27
219,Korla,41.7597,86.1469,49.39,47,7,4.7,CN,2021-03-04 06:39:27
220,Lat Yao,15.751,99.7893,97.0,44,50,8.77,TH,2021-03-04 06:39:27
221,George Town,5.4112,100.3354,91.4,62,20,9.22,MY,2021-03-04 06:36:33
222,Tchibanga,-2.85,11.0333,76.91,91,6,0.6,GA,2021-03-04 06:39:28
223,Yellowknife,62.456,-114.3525,-13.0,70,20,10.36,CA,2021-03-04 06:38:12
224,Luganville,-15.5333,167.1667,77.63,94,100,15.19,VU,2021-03-04 06:39:28
225,Warren,39.4334,-84.1666,42.8,75,1,9.22,US,2021-03-04 06:36:05
226,Upernavik,72.7868,-56.1549,-10.46,88,100,19.33,GL,2021-03-04 06:39:29
227,Lorengau,-2.0226,147.2712,82.81,77,97,13.98,PG,2021-03-04 06:39:29
228,Chokurdakh,70.6333,147.9167,-16.08,88,100,16.2,RU,2021-03-04 06:39:29
229,Charyshskoye,51.3978,83.5598,30.16,86,98,6.26,RU,2021-03-04 06:39:30
230,Rio Grande,-32.035,-52.0986,73.0,97,3,9.84,BR,2021-03-04 06:39:30
231,Acucena,-19.0731,-42.5464,68.0,94,20,1.83,BR,2021-03-04 06:39:30
232,Sayat,38.7839,63.8803,66.2,32,0,16.11,TM,2021-03-04 06:39:31
233,Anchorage,61.2181,-149.9003,12.0,85,1,0.67,US,2021-03-04 06:36:09
234,Ola,59.5833,151.2833,-8.61,89,51,16.28,RU,2021-03-04 06:39:31
235,Pangody,65.85,74.4859,10.45,95,98,12.82,RU,2021-03-04 06:39:33
236,Olafsvik,64.8945,-23.7142,40.75,91,100,17.31,IS,2021-03-04 06:39:33
237,Las Palmas,28.4204,-14.0131,60.8,72,20,9.22,ES,2021-03-04 06:39:33
238,Bambous Virieux,-20.3428,57.7575,84.2,65,40,9.22,MU,2021-03-04 06:39:33
239,Pestretsy,55.7531,49.6545,24.8,86,40,11.18,RU,2021-03-04 06:39:34
240,Paso De Los Toros,-32.8167,-56.5167,69.57,92,95,11.9,UY,2021-03-04 06:39:34
241,Chipping Sodbury,51.5381,-2.3938,39.99,94,89,4.0,GB,2021-03-04 06:39:34
242,Ishigaki,24.3448,124.1572,77.0,65,20,10.36,JP,2021-03-04 06:39:34
243,Villa Alemana,-33.0422,-71.3733,61.0,82,0,1.1,CL,2021-03-04 06:39:35
244,Yichang,30.7144,111.2847,67.96,41,96,7.49,CN,2021-03-04 06:39:35
245,Mercedes,-34.6515,-59.4307,73.99,90,100,6.38,AR,2021-03-04 06:39:36
246,Kirkuk,35.4681,44.3922,65.39,40,0,12.57,IQ,2021-03-04 06:39:36
247,Cullman,34.1748,-86.8436,37.99,87,1,5.12,US,2021-03-04 06:35:54
248,Lagoa,39.05,-27.9833,58.55,82,100,21.92,PT,2021-03-04 06:39:36
249,Le Lamentin,14.6153,-61.0019,77.0,78,75,6.91,MQ,2021-03-04 06:39:36
250,Ulaangom,49.9811,92.0667,13.93,95,98,4.5,MN,2021-03-04 06:39:37
251,Requena,39.4883,-1.1004,51.8,93,75,3.44,ES,2021-03-04 06:39:37
252,Coos Bay,43.3665,-124.2179,46.4,76,90,9.22,US,2021-03-04 06:35:58
253,Roebourne,-20.7833,117.1333,89.74,46,0,14.94,AU,2021-03-04 06:39:38
254,Sistranda,63.7256,8.834,32.0,86,40,13.8,NO,2021-03-04 06:39:38
255,Payo,-3.7508,103.6372,87.93,60,99,4.27,ID,2021-03-04 06:39:38
256,Aqtobe,50.2797,57.2072,23.0,86,90,22.37,KZ,2021-03-04 06:39:38
257,Huejucar,22.35,-103.2167,54.82,32,0,2.73,MX,2021-03-04 06:39:39
258,Ratnagiri,16.9833,73.3,91.76,26,0,8.55,IN,2021-03-04 06:39:39
259,Laguna,38.421,-121.4238,48.99,81,1,9.22,US,2021-03-04 06:39:23
260,Ribeira Grande,38.5167,-28.7,59.95,79,100,16.64,PT,2021-03-04 06:39:39
261,Caratinga,-19.7897,-42.1392,68.0,94,20,1.86,BR,2021-03-04 06:39:40
262,Aripuana,-9.1667,-60.6333,70.72,99,93,2.01,BR,2021-03-04 06:39:40
263,Tura,25.5198,90.2201,84.67,15,0,7.52,IN,2021-03-04 06:39:40
264,Eurajoki,61.2,21.7333,26.6,80,0,6.91,FI,2021-03-04 06:39:41
265,Bitkine,11.9801,18.2138,80.2,15,98,8.75,TD,2021-03-04 06:39:41
266,Qandala,11.472,49.8728,80.33,56,94,8.48,SO,2021-03-04 06:39:41
267,Escalerillas,22.1333,-101.0667,53.6,71,1,2.55,MX,2021-03-04 06:39:41
268,Touros,-5.1989,-35.4608,75.2,94,40,3.44,BR,2021-03-04 06:39:42
269,Kaoma,-14.7833,24.8,70.39,85,44,6.6,ZM,2021-03-04 06:39:42
270,Katherine,-14.4667,132.2667,96.8,49,47,8.05,AU,2021-03-04 06:39:42
271,Huarmey,-10.0681,-78.1522,73.35,73,100,3.62,PE,2021-03-04 06:39:43
272,Ivanteyevka,55.9711,37.9208,35.6,93,90,17.9,RU,2021-03-04 06:39:43
273,Luanda,-8.8368,13.2343,80.6,83,75,3.44,AO,2021-03-04 06:37:31
274,Zhigalovo,54.8097,105.1578,1.31,75,21,0.27,RU,2021-03-04 06:39:43
275,Portland,45.5234,-122.6762,45.0,70,1,4.61,US,2021-03-04 06:35:04
276,Faanui,-16.4833,-151.75,82.9,76,100,15.35,PF,2021-03-04 06:39:44
277,Macapa,0.0389,-51.0664,75.2,100,75,2.3,BR,2021-03-04 06:39:44
